Date,Rank,Title,Artist
2022-11-02,93,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2022-11-02,94,A bientot,임영웅
2022-11-02,95,손이 참 곱던 그대,임영웅
2022-11-02,96,인생찬가,임영웅
2022-11-02,97,진심이었던 사람만 바보가 돼,권진아
2022-11-02,98,바라만 본다,MSG워너비(M.O.M)
2022-11-02,99,사랑해 진짜,임영웅
2022-11-02,100,가을밤에 든 생각,잔나비
2022-11-03,1,Nxde,(여자)아이들
2022-11-03,2,사건의 지평선,윤하 (YOUNHA)
2022-11-03,3,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2022-11-03,4,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2022-11-03,5,After LIKE,IVE (아이브)
2022-11-03,6,Hype boy,NewJeans
2022-11-03,7,Rush Hour (Feat. j-hope of BTS),Crush
2022-11-03,8,Attention,NewJeans
2022-11-03,9,Shut Down,BLACKPINK
2022-11-03,10,Monologue,테이
2022-11-03,11,LOVE DIVE,IVE (아이브)
2022-11-03,12,Pink Venom,BLACKPINK
2022-11-03,13,자격지심 (Feat. ZICO),BE'O (비오)
2022-11-03,14,딱 10CM만,"10CM, BIG Naughty (서동현)"
2022-11-03,15,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2022-11-03,16,우린 그렇게 사랑해서,"강민경 (다비치), 잔나비 최정훈"
2022-11-03,17,그라데이션,10CM
2022-11-03,18,TOMBOY,(여자)아이들
2022-11-03,19,해요 (2022),#안녕
2022-11-03,20,사랑인가 봐,멜로망스
2022-11-03,21,Cookie,NewJeans
2022-11-03,22,내가 아니라도,주호
2022-11-03,23,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2022-11-03,24,보고싶었어,WSG워너비(4FIRE)
2022-11-03,25,사랑은 늘 도망가,임영웅
2022-11-03,26,너의 모든 순간,성시경
2022-11-03,27,나의 X에게,경서
2022-11-03,28,FEARLESS,LE SSERAFIM (르세라핌)
2022-11-03,29,FOREVER 1,소녀시대 (GIRLS' GENERATION)
2022-11-03,30,취중고백,김민석 (멜로망스)
2022-11-03,31,ELEVEN,IVE (아이브)
2022-11-03,32,That's Hilarious,Charlie Puth
2022-11-03,33,내 기쁨은 너가 벤틀리를 끄는 거야,김승민
2022-11-03,34,LOVE me,BE'O (비오)
2022-11-03,35,LAW (Prod. Czaer),"윤미래, 비비 (BIBI)"
2022-11-03,36,다정히 내 이름을 부르면,"전건호, 경서예지"
2022-11-03,37,That That (prod. & feat. SUGA of BTS),싸이 (PSY)
2022-11-03,38,SNEAKERS,ITZY (있지)
2022-11-03,39,I Don't Think That I Like Her,Charlie Puth
2022-11-03,40,새벽에 걸려온 너의 전화는,한동근
2022-11-03,41,우리들의 블루스,임영웅
2022-11-03,42,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2022-11-03,43,떠나보낼 준비해 둘걸 그랬어,임한별
2022-11-03,44,Love story,볼빨간사춘기
2022-11-03,45,도깨비불 (Illusion),aespa
2022-11-03,46,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2022-11-03,47,STAY,"Justin Bieber, The Kid LAROI"
2022-11-03,48,POP!,나연 (TWICE)
2022-11-03,49,밤하늘의 별을(2020),경서
2022-11-03,50,주저하는 연인들을 위해,잔나비
2022-11-03,51,사랑한다고 말해줘,탑현
2022-11-03,52,그래서 그대는,이영현
2022-11-03,53,스티커 사진,21학번
2022-11-03,54,Dynamite,방탄소년단
2022-11-03,55,신호등,이무진
2022-11-03,56,통화연결음,"MJ (써니사이드), 보라미유"
2022-11-03,57,Left and Right (Feat. Jung Kook of BTS),"방탄소년단, 정국, Charlie Puth"
2022-11-03,58,못해,김나영
2022-11-03,59,strawberry moon,아이유
2022-11-03,60,내 손을 잡아,아이유
2022-11-03,61,Feel My Rhythm,Red Velvet (레드벨벳)
2022-11-03,62,다시 만날 수 있을까,임영웅
2022-11-03,63,INVU,태연 (TAEYEON)
2022-11-03,64,드라마,아이유
2022-11-03,65,MY BAG,(여자)아이들
2022-11-03,66,Off My Face,Justin Bieber
2022-11-03,67,바보에게 바보가 (웹툰 '연애의 발견' X 이석훈),이석훈
2022-11-03,68,DICE,NMIXX
2022-11-03,69,늦은 밤 헤어지긴 너무 아쉬워,케이시 (Kassy)
2022-11-03,70,Girls,aespa
2022-11-03,71,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo
2022-11-03,72,Butter,방탄소년단
2022-11-03,73,Next Level,aespa
2022-11-03,74,이제 나만 믿어요,임영웅
2022-11-03,75,GANADARA (Feat. 아이유),박재범
2022-11-03,76,너를 생각해,주시크 (Joosiq)
2022-11-03,77,봄날,방탄소년단
2022-11-03,78,I Ain't Worried,OneRepublic
2022-11-03,79,Talk that Talk,TWICE (트와이스)
2022-11-03,80,Permission to Dance,방탄소년단
2022-11-03,81,듣고 싶을까,MSG워너비(M.O.M)
2022-11-03,82,무지개,임영웅
2022-11-03,83,고백연습,경서
2022-11-03,84,Yet To Come,방탄소년단
2022-11-03,85,아무래도 난,주시크 (Joosiq)
2022-11-03,86,Weekend,태연 (TAEYEON)
2022-11-03,87,첫사랑,백아
2022-11-03,88,집에 돌아가는 길 외롭다,먼데이 키즈 (Monday Kiz)
2022-11-03,89,SMILEY (Feat. BIBI),YENA (최예나)
2022-11-03,90,아버지,임영웅
2022-11-03,91,Celebrity,아이유
2022-11-03,92,The Astronaut,진
2022-11-03,93,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)"
2022-11-03,94,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2022-11-03,95,A bientot,임영웅
2022-11-03,96,인생찬가,임영웅
2022-11-03,97,손이 참 곱던 그대,임영웅
2022-11-03,98,진심이었던 사람만 바보가 돼,권진아
2022-11-03,99,바라만 본다,MSG워너비(M.O.M)
2022-11-03,100,사랑해 진짜,임영웅
2022-11-04,1,Nxde,(여자)아이들
2022-11-04,2,사건의 지평선,윤하 (YOUNHA)
2022-11-04,3,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2022-11-04,4,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2022-11-04,5,After LIKE,IVE (아이브)
2022-11-04,6,Hype boy,NewJeans
2022-11-04,7,Attention,NewJeans
2022-11-04,8,Rush Hour (Feat. j-hope of BTS),Crush
2022-11-04,9,Shut Down,BLACKPINK
2022-11-04,10,Monologue,테이
2022-11-04,11,LOVE DIVE,IVE (아이브)
2022-11-04,12,Pink Venom,BLACKPINK
2022-11-04,13,자격지심 (Feat. ZICO),BE'O (비오)
2022-11-04,14,딱 10CM만,"10CM, BIG Naughty (서동현)"
2022-11-04,15,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2022-11-04,16,우린 그렇게 사랑해서,"강민경 (다비치), 잔나비 최정훈"
2022-11-04,17,그라데이션,10CM
2022-11-04,18,TOMBOY,(여자)아이들
2022-11-04,19,해요 (2022),#안녕
2022-11-04,20,사랑인가 봐,멜로망스
2022-11-04,21,Cookie,NewJeans
2022-11-04,22,내가 아니라도,주호
2022-11-04,23,사랑은 늘 도망가,임영웅
2022-11-04,24,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2022-11-04,25,보고싶었어,WSG워너비(4FIRE)
2022-11-04,26,너의 모든 순간,성시경
2022-11-04,27,나의 X에게,경서
2022-11-04,28,FEARLESS,LE SSERAFIM (르세라핌)
2022-11-04,29,FOREVER 1,소녀시대 (GIRLS' GENERATION)
2022-11-04,30,취중고백,김민석 (멜로망스)
2022-11-04,31,ELEVEN,IVE (아이브)
2022-11-04,32,That's Hilarious,Charlie Puth
2022-11-04,33,That That (prod. & feat. SUGA of BTS),싸이 (PSY)
2022-11-04,34,내 기쁨은 너가 벤틀리를 끄는 거야,김승민
2022-11-04,35,LOVE me,BE'O (비오)
2022-11-04,36,다정히 내 이름을 부르면,"전건호, 경서예지"
2022-11-04,37,LAW (Prod. Czaer),"윤미래, 비비 (BIBI)"
2022-11-04,38,SNEAKERS,ITZY (있지)
2022-11-04,39,우리들의 블루스,임영웅
2022-11-04,40,새벽에 걸려온 너의 전화는,한동근
2022-11-04,41,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2022-11-04,42,I Don't Think That I Like Her,Charlie Puth
2022-11-04,43,Love story,볼빨간사춘기
2022-11-04,44,떠나보낼 준비해 둘걸 그랬어,임한별
2022-11-04,45,도깨비불 (Illusion),aespa
2022-11-04,46,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2022-11-04,47,POP!,나연 (TWICE)
2022-11-04,48,STAY,"Justin Bieber, The Kid LAROI"
2022-11-04,49,밤하늘의 별을(2020),경서
2022-11-04,50,주저하는 연인들을 위해,잔나비
2022-11-04,51,사랑한다고 말해줘,탑현
2022-11-04,52,그래서 그대는,이영현
2022-11-04,53,스티커 사진,21학번
2022-11-04,54,Dynamite,방탄소년단
2022-11-04,55,신호등,이무진
2022-11-04,56,다시 만날 수 있을까,임영웅
2022-11-04,57,통화연결음,"MJ (써니사이드), 보라미유"
2022-11-04,58,내 손을 잡아,아이유
2022-11-04,59,strawberry moon,아이유
2022-11-04,60,Left and Right (Feat. Jung Kook of BTS),"방탄소년단, 정국, Charlie Puth"
2022-11-04,61,Feel My Rhythm,Red Velvet (레드벨벳)
2022-11-04,62,못해,김나영
2022-11-04,63,INVU,태연 (TAEYEON)
2022-11-04,64,드라마,아이유
2022-11-04,65,MY BAG,(여자)아이들
2022-11-04,66,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo
2022-11-04,67,이제 나만 믿어요,임영웅
2022-11-04,68,바보에게 바보가 (웹툰 '연애의 발견' X 이석훈),이석훈
2022-11-04,69,Off My Face,Justin Bieber
2022-11-04,70,Butter,방탄소년단
2022-11-04,71,늦은 밤 헤어지긴 너무 아쉬워,케이시 (Kassy)
2022-11-04,72,Next Level,aespa
2022-11-04,73,Girls,aespa
2022-11-04,74,DICE,NMIXX
2022-11-04,75,봄날,방탄소년단
2022-11-04,76,너를 생각해,주시크 (Joosiq)
2022-11-04,77,GANADARA (Feat. 아이유),박재범
2022-11-04,78,무지개,임영웅
2022-11-04,79,I Ain't Worried,OneRepublic
2022-11-04,80,Permission to Dance,방탄소년단
2022-11-04,81,Talk that Talk,TWICE (트와이스)
2022-11-04,82,듣고 싶을까,MSG워너비(M.O.M)
2022-11-04,83,Yet To Come,방탄소년단
2022-11-04,84,고백연습,경서
2022-11-04,85,아무래도 난,주시크 (Joosiq)
2022-11-04,86,첫사랑,백아
2022-11-04,87,Weekend,태연 (TAEYEON)
2022-11-04,88,아버지,임영웅
2022-11-04,89,SMILEY (Feat. BIBI),YENA (최예나)
2022-11-04,90,Celebrity,아이유
2022-11-04,91,The Astronaut,진
2022-11-04,92,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)"
2022-11-04,93,A bientot,임영웅
2022-11-04,94,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2022-11-04,95,인생찬가,임영웅
2022-11-04,96,손이 참 곱던 그대,임영웅
2022-11-04,97,사랑해 진짜,임영웅
2022-11-04,98,집에 돌아가는 길 외롭다,먼데이 키즈 (Monday Kiz)
2022-11-04,99,진심이었던 사람만 바보가 돼,권진아
2022-11-04,100,바라만 본다,MSG워너비(M.O.M)
2022-11-05,1,Nxde,(여자)아이들
2022-11-05,2,사건의 지평선,윤하 (YOUNHA)
2022-11-05,3,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2022-11-05,4,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2022-11-05,5,After LIKE,IVE (아이브)
2022-11-05,6,Hype boy,NewJeans
2022-11-05,7,Attention,NewJeans
2022-11-05,8,Rush Hour (Feat. j-hope of BTS),Crush
2022-11-05,9,Shut Down,BLACKPINK
2022-11-05,10,Monologue,테이
2022-11-05,11,LOVE DIVE,IVE (아이브)
2022-11-05,12,Pink Venom,BLACKPINK
2022-11-05,13,자격지심 (Feat. ZICO),BE'O (비오)
2022-11-05,14,딱 10CM만,"10CM, BIG Naughty (서동현)"
2022-11-05,15,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2022-11-05,16,TOMBOY,(여자)아이들
2022-11-05,17,그라데이션,10CM
2022-11-05,18,우린 그렇게 사랑해서,"강민경 (다비치), 잔나비 최정훈"
2022-11-05,19,해요 (2022),#안녕
2022-11-05,20,Cookie,NewJeans
2022-11-05,21,사랑인가 봐,멜로망스
2022-11-05,22,내가 아니라도,주호
2022-11-05,23,사랑은 늘 도망가,임영웅
2022-11-05,24,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2022-11-05,25,보고싶었어,WSG워너비(4FIRE)
2022-11-05,26,나의 X에게,경서
2022-11-05,27,너의 모든 순간,성시경
2022-11-05,28,FEARLESS,LE SSERAFIM (르세라핌)
2022-11-05,29,ELEVEN,IVE (아이브)
2022-11-05,30,FOREVER 1,소녀시대 (GIRLS' GENERATION)
2022-11-05,31,취중고백,김민석 (멜로망스)
2022-11-05,32,That That (prod. & feat. SUGA of BTS),싸이 (PSY)
2022-11-05,33,That's Hilarious,Charlie Puth
2022-11-05,34,내 기쁨은 너가 벤틀리를 끄는 거야,김승민
2022-11-05,35,LOVE me,BE'O (비오)
2022-11-05,36,다정히 내 이름을 부르면,"전건호, 경서예지"
2022-11-05,37,LAW (Prod. Czaer),"윤미래, 비비 (BIBI)"
2022-11-05,38,우리들의 블루스,임영웅
2022-11-05,39,SNEAKERS,ITZY (있지)
2022-11-05,40,I Don't Think That I Like Her,Charlie Puth
2022-11-05,41,새벽에 걸려온 너의 전화는,한동근
2022-11-05,42,Love story,볼빨간사춘기
2022-11-05,43,떠나보낼 준비해 둘걸 그랬어,임한별
2022-11-05,44,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2022-11-05,45,도깨비불 (Illusion),aespa
2022-11-05,46,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2022-11-05,47,POP!,나연 (TWICE)
2022-11-05,48,STAY,"Justin Bieber, The Kid LAROI"
2022-11-05,49,밤하늘의 별을(2020),경서
2022-11-05,50,주저하는 연인들을 위해,잔나비
2022-11-05,51,사랑한다고 말해줘,탑현
2022-11-05,52,스티커 사진,21학번
2022-11-05,53,그래서 그대는,이영현
2022-11-05,54,다시 만날 수 있을까,임영웅
2022-11-05,55,Dynamite,방탄소년단
2022-11-05,56,신호등,이무진
2022-11-05,57,통화연결음,"MJ (써니사이드), 보라미유"
2022-11-05,58,Left and Right (Feat. Jung Kook of BTS),"방탄소년단, 정국, Charlie Puth"
2022-11-05,59,strawberry moon,아이유
2022-11-05,60,내 손을 잡아,아이유
2022-11-05,61,이제 나만 믿어요,임영웅
2022-11-05,62,Feel My Rhythm,Red Velvet (레드벨벳)
2022-11-05,63,드라마,아이유
2022-11-05,64,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo
2022-11-05,65,INVU,태연 (TAEYEON)
2022-11-05,66,못해,김나영
2022-11-05,67,MY BAG,(여자)아이들
2022-11-05,68,Off My Face,Justin Bieber
2022-11-05,69,첫사랑,백아
2022-11-05,70,Butter,방탄소년단
2022-11-05,71,바보에게 바보가 (웹툰 '연애의 발견' X 이석훈),이석훈
2022-11-05,72,늦은 밤 헤어지긴 너무 아쉬워,케이시 (Kassy)
2022-11-05,73,DICE,NMIXX
2022-11-05,74,Next Level,aespa
2022-11-05,75,Girls,aespa
2022-11-05,76,무지개,임영웅
2022-11-05,77,너를 생각해,주시크 (Joosiq)
2022-11-05,78,봄날,방탄소년단
2022-11-05,79,I Ain't Worried,OneRepublic
2022-11-05,80,GANADARA (Feat. 아이유),박재범
2022-11-05,81,고백연습,경서
2022-11-05,82,Permission to Dance,방탄소년단
2022-11-05,83,듣고 싶을까,MSG워너비(M.O.M)
2022-11-05,84,아무래도 난,주시크 (Joosiq)
2022-11-05,85,Talk that Talk,TWICE (트와이스)
2022-11-05,86,아버지,임영웅
2022-11-05,87,Yet To Come,방탄소년단
2022-11-05,88,Weekend,태연 (TAEYEON)
2022-11-05,89,SMILEY (Feat. BIBI),YENA (최예나)
2022-11-05,90,A bientot,임영웅
2022-11-05,91,The Astronaut,진
2022-11-05,92,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)"
2022-11-05,93,Celebrity,아이유
2022-11-05,94,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2022-11-05,95,인생찬가,임영웅
2022-11-05,96,손이 참 곱던 그대,임영웅
2022-11-05,97,사랑해 진짜,임영웅
2022-11-05,98,Dangerously,Charlie Puth
2022-11-05,99,진심이었던 사람만 바보가 돼,권진아
2022-11-05,100,연애편지,임영웅
2022-11-06,1,사건의 지평선,윤하 (YOUNHA)
2022-11-06,2,Nxde,(여자)아이들
2022-11-06,3,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2022-11-06,4,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2022-11-06,5,After LIKE,IVE (아이브)
2022-11-06,6,Hype boy,NewJeans
2022-11-06,7,Attention,NewJeans
2022-11-06,8,Rush Hour (Feat. j-hope of BTS),Crush
2022-11-06,9,Shut Down,BLACKPINK
2022-11-06,10,Monologue,테이
2022-11-06,11,LOVE DIVE,IVE (아이브)
2022-11-06,12,자격지심 (Feat. ZICO),BE'O (비오)
2022-11-06,13,Pink Venom,BLACKPINK
2022-11-06,14,딱 10CM만,"10CM, BIG Naughty (서동현)"
2022-11-06,15,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2022-11-06,16,그라데이션,10CM
2022-11-06,17,우린 그렇게 사랑해서,"강민경 (다비치), 잔나비 최정훈"
2022-11-06,18,TOMBOY,(여자)아이들
2022-11-06,19,해요 (2022),#안녕
2022-11-06,20,Cookie,NewJeans
2022-11-06,21,사랑인가 봐,멜로망스
2022-11-06,22,내가 아니라도,주호
2022-11-06,23,사랑은 늘 도망가,임영웅
2022-11-06,24,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2022-11-06,25,보고싶었어,WSG워너비(4FIRE)
2022-11-06,26,나의 X에게,경서
2022-11-06,27,너의 모든 순간,성시경
2022-11-06,28,FEARLESS,LE SSERAFIM (르세라핌)
2022-11-06,29,ELEVEN,IVE (아이브)
2022-11-06,30,취중고백,김민석 (멜로망스)
2022-11-06,31,FOREVER 1,소녀시대 (GIRLS' GENERATION)
2022-11-06,32,That's Hilarious,Charlie Puth
2022-11-06,33,내 기쁨은 너가 벤틀리를 끄는 거야,김승민
2022-11-06,34,That That (prod. & feat. SUGA of BTS),싸이 (PSY)
2022-11-06,35,LOVE me,BE'O (비오)
2022-11-06,36,다정히 내 이름을 부르면,"전건호, 경서예지"
2022-11-06,37,떠나보낼 준비해 둘걸 그랬어,임한별
2022-11-06,38,LAW (Prod. Czaer),"윤미래, 비비 (BIBI)"
2022-11-06,39,우리들의 블루스,임영웅
2022-11-06,40,SNEAKERS,ITZY (있지)
2022-11-06,41,I Don't Think That I Like Her,Charlie Puth
2022-11-06,42,새벽에 걸려온 너의 전화는,한동근
2022-11-06,43,Love story,볼빨간사춘기
2022-11-06,44,도깨비불 (Illusion),aespa
2022-11-06,45,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2022-11-06,46,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2022-11-06,47,주저하는 연인들을 위해,잔나비
2022-11-06,48,STAY,"Justin Bieber, The Kid LAROI"
2022-11-06,49,밤하늘의 별을(2020),경서
2022-11-06,50,그래서 그대는,이영현
2022-11-06,51,사랑한다고 말해줘,탑현
2022-11-06,52,스티커 사진,21학번
2022-11-06,53,POP!,나연 (TWICE)
2022-11-06,54,다시 만날 수 있을까,임영웅
2022-11-06,55,Dynamite,방탄소년단
2022-11-06,56,신호등,이무진
2022-11-06,57,첫사랑,백아
2022-11-06,58,통화연결음,"MJ (써니사이드), 보라미유"
2022-11-06,59,Left and Right (Feat. Jung Kook of BTS),"방탄소년단, 정국, Charlie Puth"
2022-11-06,60,못해,김나영
2022-11-06,61,이제 나만 믿어요,임영웅
2022-11-06,62,strawberry moon,아이유
2022-11-06,63,고백연습,경서
2022-11-06,64,Feel My Rhythm,Red Velvet (레드벨벳)
2022-11-06,65,드라마,아이유
2022-11-06,66,내 손을 잡아,아이유
2022-11-06,67,INVU,태연 (TAEYEON)
2022-11-06,68,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo
2022-11-06,69,DICE,NMIXX
2022-11-06,70,MY BAG,(여자)아이들
2022-11-06,71,Off My Face,Justin Bieber
2022-11-06,72,늦은 밤 헤어지긴 너무 아쉬워,케이시 (Kassy)
2022-11-06,73,바보에게 바보가 (웹툰 '연애의 발견' X 이석훈),이석훈
2022-11-06,74,Butter,방탄소년단
2022-11-06,75,무지개,임영웅
2022-11-06,76,Girls,aespa
2022-11-06,77,Next Level,aespa
2022-11-06,78,너를 생각해,주시크 (Joosiq)
2022-11-06,79,봄날,방탄소년단
2022-11-06,80,I Ain't Worried,OneRepublic
2022-11-06,81,GANADARA (Feat. 아이유),박재범
2022-11-06,82,Permission to Dance,방탄소년단
2022-11-06,83,Talk that Talk,TWICE (트와이스)
2022-11-06,84,듣고 싶을까,MSG워너비(M.O.M)
2022-11-06,85,아버지,임영웅
2022-11-06,86,아무래도 난,주시크 (Joosiq)
2022-11-06,87,Yet To Come,방탄소년단
2022-11-06,88,Weekend,태연 (TAEYEON)
2022-11-06,89,The Astronaut,진
2022-11-06,90,A bientot,임영웅
2022-11-06,91,SMILEY (Feat. BIBI),YENA (최예나)
2022-11-06,92,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)"
2022-11-06,93,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2022-11-06,94,Celebrity,아이유
2022-11-06,95,진심이었던 사람만 바보가 돼,권진아
2022-11-06,96,Dangerously,Charlie Puth
2022-11-06,97,손이 참 곱던 그대,임영웅
2022-11-06,98,인생찬가,임영웅
2022-11-06,99,GHOST TOWN,Benson Boone
2022-11-06,100,사랑해 진짜,임영웅
2022-11-07,1,사건의 지평선,윤하 (YOUNHA)
2022-11-07,2,Nxde,(여자)아이들
2022-11-07,3,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2022-11-07,4,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2022-11-07,5,Hype boy,NewJeans
2022-11-07,6,After LIKE,IVE (아이브)
2022-11-07,7,Attention,NewJeans
2022-11-07,8,Rush Hour (Feat. j-hope of BTS),Crush
2022-11-07,9,Monologue,테이
2022-11-07,10,Shut Down,BLACKPINK
2022-11-07,11,LOVE DIVE,IVE (아이브)
2022-11-07,12,자격지심 (Feat. ZICO),BE'O (비오)
2022-11-07,13,Pink Venom,BLACKPINK
2022-11-07,14,딱 10CM만,"10CM, BIG Naughty (서동현)"
2022-11-07,15,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2022-11-07,16,우린 그렇게 사랑해서,"강민경 (다비치), 잔나비 최정훈"
2022-11-07,17,해요 (2022),#안녕
2022-11-07,18,그라데이션,10CM
2022-11-07,19,TOMBOY,(여자)아이들
2022-11-07,20,사랑인가 봐,멜로망스
2022-11-07,21,Cookie,NewJeans
2022-11-07,22,내가 아니라도,주호
2022-11-07,23,사랑은 늘 도망가,임영웅
2022-11-07,24,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2022-11-07,25,보고싶었어,WSG워너비(4FIRE)
2022-11-07,26,너의 모든 순간,성시경
2022-11-07,27,나의 X에게,경서
2022-11-07,28,FEARLESS,LE SSERAFIM (르세라핌)
2022-11-07,29,취중고백,김민석 (멜로망스)
2022-11-07,30,ELEVEN,IVE (아이브)
2022-11-07,31,That's Hilarious,Charlie Puth
2022-11-07,32,FOREVER 1,소녀시대 (GIRLS' GENERATION)
2022-11-07,33,다정히 내 이름을 부르면,"전건호, 경서예지"
2022-11-07,34,내 기쁨은 너가 벤틀리를 끄는 거야,김승민
2022-11-07,35,LOVE me,BE'O (비오)
2022-11-07,36,떠나보낼 준비해 둘걸 그랬어,임한별
2022-11-07,37,That That (prod. & feat. SUGA of BTS),싸이 (PSY)
2022-11-07,38,LAW (Prod. Czaer),"윤미래, 비비 (BIBI)"
2022-11-07,39,우리들의 블루스,임영웅
2022-11-07,40,새벽에 걸려온 너의 전화는,한동근
2022-11-07,41,I Don't Think That I Like Her,Charlie Puth
2022-11-07,42,SNEAKERS,ITZY (있지)
2022-11-07,43,Love story,볼빨간사춘기
2022-11-07,44,도깨비불 (Illusion),aespa
2022-11-07,45,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2022-11-07,46,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2022-11-07,47,STAY,"Justin Bieber, The Kid LAROI"
2022-11-07,48,밤하늘의 별을(2020),경서
2022-11-07,49,사랑한다고 말해줘,탑현
2022-11-07,50,그래서 그대는,이영현
2022-11-07,51,주저하는 연인들을 위해,잔나비
2022-11-07,52,POP!,나연 (TWICE)
2022-11-07,53,스티커 사진,21학번
2022-11-07,54,Dynamite,방탄소년단
2022-11-07,55,다시 만날 수 있을까,임영웅
2022-11-07,56,Left and Right (Feat. Jung Kook of BTS),"방탄소년단, 정국, Charlie Puth"
2022-11-07,57,통화연결음,"MJ (써니사이드), 보라미유"
2022-11-07,58,신호등,이무진
2022-11-07,59,못해,김나영
2022-11-07,60,strawberry moon,아이유
2022-11-07,61,Feel My Rhythm,Red Velvet (레드벨벳)
2022-11-07,62,고백연습,경서
2022-11-07,63,내 손을 잡아,아이유
2022-11-07,64,INVU,태연 (TAEYEON)
2022-11-07,65,첫사랑,백아
2022-11-07,66,드라마,아이유
2022-11-07,67,Off My Face,Justin Bieber
2022-11-07,68,바보에게 바보가 (웹툰 '연애의 발견' X 이석훈),이석훈
2022-11-07,69,이제 나만 믿어요,임영웅
2022-11-07,70,MY BAG,(여자)아이들
2022-11-07,71,늦은 밤 헤어지긴 너무 아쉬워,케이시 (Kassy)
2022-11-07,72,Butter,방탄소년단
2022-11-07,73,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo
2022-11-07,74,DICE,NMIXX
2022-11-07,75,Next Level,aespa
2022-11-07,76,Girls,aespa
2022-11-07,77,GANADARA (Feat. 아이유),박재범
2022-11-07,78,봄날,방탄소년단
2022-11-07,79,무지개,임영웅
2022-11-07,80,너를 생각해,주시크 (Joosiq)
2022-11-07,81,I Ain't Worried,OneRepublic
2022-11-07,82,Permission to Dance,방탄소년단
2022-11-07,83,Talk that Talk,TWICE (트와이스)
2022-11-07,84,듣고 싶을까,MSG워너비(M.O.M)
2022-11-07,85,Yet To Come,방탄소년단
2022-11-07,86,아버지,임영웅
2022-11-07,87,The Astronaut,진
2022-11-07,88,아무래도 난,주시크 (Joosiq)
2022-11-07,89,Weekend,태연 (TAEYEON)
2022-11-07,90,A bientot,임영웅
2022-11-07,91,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2022-11-07,92,SMILEY (Feat. BIBI),YENA (최예나)
2022-11-07,93,진심이었던 사람만 바보가 돼,권진아
2022-11-07,94,Celebrity,아이유
2022-11-07,95,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)"
2022-11-07,96,인생찬가,임영웅
2022-11-07,97,손이 참 곱던 그대,임영웅
2022-11-07,98,Dangerously,Charlie Puth
2022-11-07,99,사랑해 진짜,임영웅
2022-11-07,100,GHOST TOWN,Benson Boone
2022-11-08,1,사건의 지평선,윤하 (YOUNHA)
2022-11-08,2,Nxde,(여자)아이들
